wall_time,frame_idx,timestamp_s,source,permanent_id,session_id,object_class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,face_identified,activity,anomaly,scene_anomaly,scene_anomaly_conf,zone_name,event_type
1776247235.0534825,5,0.167,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,94.1,104.6,217.3,240.1,0.651,True,Person is walking,normal,normal,nan,,PERSON_DETECTED
1776247235.0534825,5,0.167,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,211.1,0.0,300.4,101.4,0.595,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0534825,5,0.167,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.8,0.0,295.1,48.9,0.493,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0534825,5,0.167,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,173.2,96.7,245.5,182.0,0.417,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0635784,6,0.2,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,93.9,104.8,216.9,240.0,0.646,True,Person is standing,normal,normal,nan,,PERSON_DETECTED
1776247235.0635784,6,0.2,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,212.0,-0.1,300.6,100.2,0.6,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0635784,6,0.2,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.0,0.0,295.1,49.0,0.518,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0635784,6,0.2,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,173.6,96.8,245.4,182.0,0.423,False,,,normal,nan,,OBJECT_DETECTED
1776247235.073605,7,0.233,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,93.2,106.3,215.1,240.1,0.671,True,Person is walking,normal,normal,nan,,PERSON_DETECTED
1776247235.073605,7,0.233,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,210.8,0.0,301.4,100.8,0.581,False,,,normal,nan,,OBJECT_DETECTED
1776247235.073605,7,0.233,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.9,0.0,295.4,49.1,0.478,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0836449,8,0.267,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,92.8,106.7,214.3,240.1,0.677,True,Person is standing,normal,normal,nan,,PERSON_DETECTED
1776247235.0836449,8,0.267,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,211.1,0.1,300.2,100.2,0.582,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0836449,8,0.267,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.9,0.0,295.2,49.3,0.488,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0936604,9,0.3,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,92.5,106.6,214.1,240.1,0.684,True,Person is standing,normal,normal,nan,,PERSON_DETECTED
1776247235.0936604,9,0.3,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,212.4,0.0,299.7,99.6,0.538,False,,,normal,nan,,OBJECT_DETECTED
1776247235.0936604,9,0.3,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.9,0.1,295.1,49.1,0.496,False,,,normal,nan,,OBJECT_DETECTED
1776247235.1405091,10,0.333,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,92.5,106.3,214.3,240.1,0.682,True,Person is walking,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.1405091,10,0.333,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,210.7,0.2,299.8,100.5,0.505,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1405091,10,0.333,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.0,0.1,295.4,49.2,0.461,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1446633,11,0.367,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,91.1,105.3,213.9,240.1,0.614,True,Person is walking,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.1446633,11,0.367,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,211.6,0.2,300.2,101.7,0.486,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1446633,11,0.367,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.1,0.1,294.9,49.1,0.435,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1561358,12,0.4,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,90.6,104.7,213.8,240.1,0.624,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.1561358,12,0.4,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,169.5,-0.2,302.0,182.3,0.469,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1561358,12,0.4,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,212.7,0.2,299.6,101.4,0.462,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1561358,12,0.4,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.1,0.1,294.9,49.1,0.428,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1632006,13,0.433,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,90.7,105.3,213.5,240.1,0.616,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.1632006,13,0.433,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,170.0,-0.2,302.3,182.4,0.487,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1632006,13,0.433,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,212.4,0.2,300.2,101.5,0.474,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1632006,13,0.433,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.2,0.1,294.7,49.2,0.404,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1688786,14,0.467,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,91.3,109.0,211.2,240.1,0.649,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.1688786,14,0.467,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,170.0,-0.1,303.3,182.4,0.467,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1688786,14,0.467,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.1,0.0,295.7,49.5,0.462,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1782193,15,0.5,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,91.4,110.4,210.6,240.1,0.641,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.1782193,15,0.5,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.2,0.1,295.7,49.3,0.461,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1782193,15,0.5,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,213.4,0.2,301.0,98.1,0.402,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1882641,16,0.533,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,91.2,110.9,210.5,240.1,0.643,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.1882641,16,0.533,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.3,0.1,295.7,49.3,0.465,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1882641,16,0.533,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,213.7,0.2,301.1,98.3,0.402,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1983886,17,0.567,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,91.1,111.0,210.7,240.1,0.651,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.1983886,17,0.567,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.1,0.1,295.9,49.3,0.444,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.1983886,17,0.567,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,170.0,-0.2,304.1,181.9,0.439,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.2086244,18,0.6,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,90.9,110.9,210.9,240.1,0.639,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.2086244,18,0.6,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,213.7,0.1,301.2,100.9,0.459,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.2086244,18,0.6,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.3,0.1,295.1,49.2,0.421,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.2188003,19,0.633,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,88.3,107.4,211.4,240.0,0.621,True,Person is walking,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.2188003,19,0.633,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,214.8,0.1,302.0,100.7,0.494,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.2188003,19,0.633,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.2,0.1,294.9,49.0,0.437,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.2537022,20,0.667,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,87.3,106.2,211.5,240.0,0.626,True,Person fighting,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.2537022,20,0.667,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,20,2,person,262.2,132.2,319.8,240.0,0.55,False,Person is running,robbery,robbery,0.133,Restricted Zone A,ZONE_INTRUSION
1776247235.2537022,20,0.667,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,213.8,0.0,301.8,100.9,0.5,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.2537022,20,0.667,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.3,0.1,294.6,48.9,0.441,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.2695465,21,0.7,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,86.9,105.6,211.6,240.0,0.619,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.2695465,21,0.7,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,20,2,person,262.6,132.2,320.2,240.0,0.53,False,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.2695465,21,0.7,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,214.6,0.1,302.1,100.9,0.499,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.2695465,21,0.7,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.2,0.2,294.4,49.0,0.406,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.280021,22,0.733,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,86.8,105.4,211.6,240.0,0.616,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.280021,22,0.733,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,20,2,person,262.7,132.2,320.3,240.0,0.525,False,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.280021,22,0.733,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,214.6,0.1,302.0,101.2,0.505,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.280021,22,0.733,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.3,0.2,294.4,49.0,0.404,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.290214,23,0.767,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,86.8,105.2,211.8,240.0,0.613,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.290214,23,0.767,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,20,2,person,263.3,132.3,320.7,240.0,0.528,False,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.290214,23,0.767,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,214.2,0.0,302.3,101.7,0.594,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.290214,23,0.767,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.3,0.1,294.5,48.8,0.421,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3004367,24,0.8,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,87.4,107.8,210.1,240.0,0.645,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.3004367,24,0.8,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,20,2,person,255.6,119.9,319.8,240.0,0.542,False,Person is walking,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.3004367,24,0.8,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,213.5,-0.1,300.7,96.2,0.619,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3004367,24,0.8,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.5,0.0,295.1,47.8,0.444,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.31046,25,0.833,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,87.6,108.9,209.4,240.0,0.646,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.31046,25,0.833,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,20,2,person,252.9,115.4,319.6,240.0,0.522,False,Person is walking,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.31046,25,0.833,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,213.6,-0.1,299.9,96.9,0.61,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.31046,25,0.833,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.7,-0.1,294.8,46.8,0.452,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.320577,26,0.867,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,87.8,109.7,209.1,240.0,0.645,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.320577,26,0.867,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,20,2,person,251.5,112.3,319.8,239.9,0.463,False,Person is walking,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.320577,26,0.867,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,213.2,-0.1,300.2,96.6,0.644,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.320577,26,0.867,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.8,0.0,294.5,46.8,0.425,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3306777,27,0.9,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,88.0,111.3,208.2,240.0,0.637,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.3306777,27,0.9,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,211.5,-0.1,300.4,97.4,0.618,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3306777,27,0.9,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.6,0.0,294.5,46.9,0.403,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3407419,28,0.933,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,88.1,112.0,207.9,240.0,0.64,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.3407419,28,0.933,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,211.5,-0.1,300.4,97.3,0.609,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3407419,28,0.933,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.6,0.0,294.5,46.9,0.402,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3507712,29,0.967,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,88.0,112.3,207.9,240.0,0.641,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.3507712,29,0.967,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,211.2,-0.1,301.4,96.9,0.631,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3909729,30,1.0,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,87.6,111.9,208.2,240.0,0.654,True,Person is walking,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.3909729,30,1.0,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,210.6,-0.1,301.5,96.6,0.622,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.3909729,30,1.0,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.7,-0.0,294.8,47.0,0.406,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.4009817,31,1.033,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,87.2,111.5,208.3,240.0,0.667,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.4009817,31,1.033,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,209.9,-0.1,300.7,96.4,0.646,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.4009817,31,1.033,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.7,0.0,294.6,46.8,0.421,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.4109993,32,1.067,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,87.0,111.5,208.3,240.0,0.661,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.4109993,32,1.067,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,210.2,-0.1,300.5,96.6,0.654,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.4109993,32,1.067,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,227.8,0.0,294.3,46.8,0.427,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.4210725,33,1.1,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,86.9,111.3,208.5,240.0,0.648,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.4210725,33,1.1,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,210.9,-0.1,300.7,96.1,0.622,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.4210725,33,1.1,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.0,-0.0,294.3,46.8,0.442,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.431088,34,1.133,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,7,1,person,86.8,111.2,208.6,240.0,0.646,True,Person is standing,robbery,robbery,0.133,,PERSON_DETECTED
1776247235.431088,34,1.133,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,211.5,-0.1,300.8,96.1,0.61,False,,,robbery,0.133,,OBJECT_DETECTED
1776247235.431088,34,1.133,C:\Users\sai2c\OneDrive\Pictures\surveillance_fixed\surveillance_fixed\data\test_clip.mp4,,,tv,228.0,-0.0,294.2,46.8,0.435,False,,,robbery,0.133,,OBJECT_DETECTED
